user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
12,0.0020850559368667337,-0.004719221094361619,-0.004409600636231249,0.006256101697659575,-0.001493265376336575,0.0020552727655091226,0.002432310228248345,0.001998069475020151,-0.009094244246523895,-0.009094244246523895,0.010255696300839102,0.0008699484434997851,0.006869739589995684,0.00391455680393579,0.002315641290559052,-0.0062991679338831345,-0.00053662724949032,-0.005029486429165078,-0.0026652000366985894,-0.0026652000366985894,-0.002228100439971648,-0.009544112401003136,-0.01258849755553961,-0.0020948972696005624,0.0033642811407083298,-0.0032384590297677295,-0.00597807568765729,-0.00597807568765729,0.0012673540600144607,-0.003504383854651979,-0.003504383854651979,0.0008920340895456298
13,0.002801709730439943,-0.006341262805658504,-0.005925222816059619,0.008406384064349886,-0.0020065150584392686,0.0027616897964321645,0.0032683186639934996,0.0026848251844366696,-0.012220023523576156,-0.012220023523576156,0.01378067782760612,0.001168958096537698,0.009230935206372684,0.005260027653947657,0.0031115494895149784,-0.008464252580463927,-0.0007210712000252146,-0.006758169322249804,-0.003581254941106458,-0.003581254941106458,-0.0029939200060248436,-0.012824515692603363,-0.016915285326097776,-0.0028149336239544024,0.004520616949021758,-0.004351548567548749,-0.008032797838788398,-0.008032797838788398,0.0017029558483648416,-0.004708874314196742,-0.004708874314196742,0.001198634791697604
14,0.0004914523973705683,-0.0011123310792472145,-0.001039352837401175,0.0014745773114025523,-0.0003519660245728853,0.0004844324365598509,0.0005733010187812265,0.00047094949168955975,-0.002143533925494603,-0.002143533925494603,0.0024172908000377126,0.00020504881456047562,0.0016192131496905594,0.0009226698871343149,0.0005458018864499701,-0.0014847281206272014,-0.00012648425569468326,-0.0011854613199827554,-0.0006281936730560734,-0.0006281936730560734,-0.0005251683100895427,-0.002249568866385327,-0.002967137328824106,-0.0004937720217412599,0.0007929686694709361,-0.0007633121135145197,-0.001409045952396294,-0.001409045952396294,0.00029871821666686144,-0.0008259911958350307,-0.0008259911958350307,0.00021025445125576374
15,0.0006950186456222356,-0.0015730736981205353,-0.001469866878743764,0.0020853672325531814,-0.0004977551254455222,0.0006850909218363601,0.0008107700760827715,0.0006660231583400343,-0.003031414748841295,-0.003031414748841295,0.0034185654336130115,0.0002899828144999032,0.002289913196665217,0.0013048522679785929,0.0007718804301863595,-0.002099722644627731,-0.00017887574983010501,-0.0016764954763883796,-0.0008884000122328682,-0.0008884000122328682,-0.0007427001466572323,-0.00318137080033439,-0.0041961658518465264,-0.00069829908986683,0.0011214270469027943,-0.001079486343255919,-0.0019926918958857744,-0.0019926918958857744,0.0004224513533381406,-0.001168127951550665,-0.001168127951550665,0.0002973446965151903
16,0.001152558034914984,-0.002608647612121321,-0.0024374984642819555,0.003458190330240368,-0.0008254334942895531,0.00113609476750494,0.0013445100668072207,0.0011044744589506852,-0.005027032652928014,-0.005027032652928014,0.005669049432286506,0.00048088209567372184,0.0037973914379109052,0.0021638526898646307,0.0012800188849731327,-0.003481996088021432,-0.00029663187313993964,-0.0027801532289541625,-0.0014732447521617772,-0.0014732447521617772,-0.001231628859101978,-0.005275706631850913,-0.006958553844338488,-0.0011579980362674894,0.0018596763721664238,-0.0017901255834463395,-0.0033045056707175185,-0.0033045056707175185,0.0007005563156002284,-0.0019371210612099845,-0.0019371210612099845,0.0004930903958714826
17,0.0006950186456222439,-0.0015730736981205342,-0.0014698668787437499,0.002085367232553173,-0.0004977551254455347,0.0006850909218363628,0.0008107700760827876,0.0006660231583400325,-0.003031414748841298,-0.003031414748841298,0.0034185654336130068,0.00028998281449990734,0.0022899131966652277,0.0013048522679785875,0.0007718804301863524,-0.0020997226446277215,-0.00017887574983010425,-0.001676495476388366,-0.0008884000122328644,-0.0008884000122328644,-0.0007427001466572245,-0.0031813708003343836,-0.004196165851846525,-0.000698299089866833,0.001121427046902798,-0.0010794863432559195,-0.0019926918958857696,-0.0019926918958857696,0.0004224513533381436,-0.0011681279515506579,-0.0011681279515506579,0.000297344696515196
18,0.001390037291244472,-0.0031461473962410883,-0.002939733757487535,0.004170734465106368,-0.000995510250891059,0.0013701818436727495,0.0016215401521655598,0.0013320463166800786,-0.0060628294976825875,-0.0060628294976825875,0.006837130867226071,0.0005799656289998427,0.004579826393330434,0.002609704535957185,0.001543760860372719,-0.00419944528925547,-0.0003577514996602134,-0.0033529909527767565,-0.0017768000244657238,-0.0017768000244657238,-0.001485400293314463,-0.00636274160066878,-0.008392331703693074,-0.0013965981797336975,0.002242854093805575,-0.0021589726865118325,-0.00398538379177154,-0.00398538379177154,0.0008449027066762811,-0.002336255903101338,-0.002336255903101338,0.0005946893930304088
19,0.0011525580349149842,-0.0026086476121213124,-0.0024374984642819464,0.003458190330240358,-0.0008254334942895373,0.0011360947675049516,0.0013445100668072446,0.0011044744589506804,-0.005027032652928028,-0.005027032652928028,0.005669049432286527,0.0004808820956737286,0.0037973914379109196,0.002163852689864653,0.0012800188849731344,-0.00348199608802144,-0.0002966318731399394,-0.002780153228954171,-0.0014732447521617787,-0.0014732447521617787,-0.0012316288591019775,-0.005275706631850921,-0.006958553844338507,-0.0011579980362674963,0.0018596763721664337,-0.001790125583446343,-0.003304505670717526,-0.003304505670717526,0.0007005563156002315,-0.0019371210612099915,-0.0019371210612099915,0.000493090395871492
20,0.0018713949753536015,-0.004235630559073836,-0.003957737693291748,0.0056150231153484454,-0.0013402466920599955,0.0018446637609802828,0.0021830652401993705,0.0017933222365146687,-0.008162334010644326,-0.008162334010644326,0.00920476913198971,0.0007808026236594105,0.006165779979037225,0.003513422256013997,0.002078351663977686,-0.005653676245296308,-0.00048163769641741027,-0.004514102219383408,-0.0023920902402671347,-0.0023920902402671347,-0.001999781346016056,-0.008566103036203029,-0.011298522335131784,-0.0018802278418025187,0.00301953473337485,-0.0029066059327420334,-0.005365487134593086,-0.005365487134593086,0.0011374850803614691,-0.0031452807674603816,-0.0031452807674603816,0.0008006250976308792
21,0.00280170973043992,-0.006341262805658483,-0.00592522281605961,0.0084063840643499,-0.002006515058439259,0.0027616897964321506,0.003268318663993536,0.0026848251844366227,-0.012220023523576122,-0.012220023523576122,0.01378067782760611,0.0011689580965377135,0.009230935206372637,0.005260027653947653,0.003111549489514992,-0.008464252580463901,-0.0007210712000252521,-0.006758169322249813,-0.0035812549411064596,-0.0035812549411064596,-0.0029939200060248297,-0.012824515692603343,-0.016915285326097745,-0.002814933623954415,0.00452061694902179,-0.004351548567548748,-0.008032797838788379,-0.008032797838788379,0.0017029558483648464,-0.004708874314196729,-0.004708874314196729,0.0011986347916975984
22,0.0010425279684333638,-0.002359610547180807,-0.002204800318115644,0.0031280508488297875,-0.0007466326881682745,0.0010276363827545693,0.0012161551141241745,0.0009990347375100725,-0.004547122123261952,-0.004547122123261952,0.00512784815041953,0.0004349742217498709,0.0034348697949978446,0.001957278401967888,0.0011578206452795311,-0.003149583966941574,-0.0002683136247451592,-0.002514743214582553,-0.0013326000183492954,-0.0013326000183492954,-0.0011140502199858153,-0.0047720562005015696,-0.0062942487777698,-0.0010474486348002613,0.00168214057035417,-0.001619229514883865,-0.0029890378438286467,-0.0029890378438286467,0.0006336770300072407,-0.0017521919273259937,-0.0017521919273259937,0.0004460170447728217
23,0.0016665961649826272,-0.0037720982149703013,-0.0035246169560762684,0.005000534955780977,-0.0011935748607510481,0.0016427903196391197,0.0019441583445182352,0.0015970674290117293,-0.007269077206364113,-0.007269077206364113,0.0081974319355143,0.000695354361498849,0.00549101894710845,0.003128925820018922,0.0018509042496579458,-0.005034958024659595,-0.00042892897989569353,-0.00402009492717723,-0.002130308391988872,-0.002130308391988872,-0.0017809323878538532,-0.007628659185795134,-0.010062052234667003,-0.0016744623939420203,0.0026890875913159525,-0.0025885173169861485,-0.00477830730526937,-0.00477830730526937,0.0010130027587025945,-0.0028010724266546868,-0.0028010724266546868,0.0007130075344187297
24,0.002432565259677834,-0.0055057579434218745,-0.005144534075603149,0.007298785313936142,-0.0017421429390593094,0.00239781822642731,0.0028376952662897627,0.002331081054190137,-0.010609951620944559,-0.010609951620944559,0.011964979017645616,0.0010149398507497177,0.008014696188328296,0.0045669829379251,0.0027015815056522607,-0.007349029256197015,-0.0006260651244053383,-0.005867734167359254,-0.003109400042815007,-0.003109400042815007,-0.00259945051330027,-0.011134797801170347,-0.014686580481462888,-0.002444046814533961,0.003924994664159772,-0.003778202201395712,-0.006974421635600181,-0.006974421635600181,0.0014785797366835235,-0.004088447830427309,-0.004088447830427309,0.0010407064378032238
25,0.0006019038032127175,-0.001362321784597522,-0.0012729420571734225,0.001805980999610716,-0.0004310685834997286,0.0005933061422123804,0.0007021474825159232,0.0005767929746312319,-0.0026252821819033956,-0.0026252821819033956,0.0029605645100082597,0.00025113248401785243,0.0019831230007733196,0.0011300352122552066,0.0006684680612254448,-0.0018184131511490397,-0.00015491094347384434,-0.0014518876718820053,-0.000769376979316066,-0.000769376979316066,-0.0006431971943995767,-0.0027551479319476053,-0.0036339862261918748,-0.0006047447512642529,0.0009711843111087716,-0.0009348625962979869,-0.0017257218037524443,-0.0017257218037524443,0.00036585360385395216,-0.0010116284809135432,-0.0010116284809135432,0.00025750806086272473
26,0.0004914523973705771,-0.0011123310792472342,-0.001039352837401225,0.0014745773114025742,-0.00035196602457290133,0.00048443243655983654,0.0005733010187812657,0.0004709494916895238,-0.0021435339254945963,-0.0021435339254945963,0.0024172908000377044,0.00020504881456045077,0.0016192131496905356,0.0009226698871343104,0.000545801886449957,-0.0014847281206272088,-0.0001264842556946821,-0.0011854613199827704,-0.0006281936730560658,-0.0006281936730560658,-0.0005251683100895635,-0.0022495688663853146,-0.0029671373288241106,-0.0004937720217412389,0.0007929686694709671,-0.0007633121135145254,-0.001409045952396302,-0.001409045952396302,0.0002987182166668378,-0.0008259911958350187,-0.0008259911958350187,0.0002102544512557523
27,0.003222668883378373,-0.007294042670834294,-0.0068154923363172954,0.009669450068852978,-0.002307995568779672,0.00317663592191899,0.0037593861865779137,0.0030882223398053256,-0.014056091941186568,-0.014056091941186568,0.01585123581660807,0.001344594995961183,0.010617890686837165,0.006050351063107915,0.0035790623168436885,-0.009736013376315415,-0.000829412731010058,-0.007773589728724996,-0.004119341392420611,-0.004119341392420611,-0.0034437589083239073,-0.014751409547505487,-0.019456820626925806,-0.003237879677588505,0.005199843301753422,-0.005005372259226549,-0.00923973221075531,-0.00923973221075531,0.0019588263418819,-0.005416386488302863,-0.005416386488302863,0.0013787306385704744
28,0.004530967226201176,-0.010255185836348464,-0.009582359691233982,0.013594931078191534,-0.0032449664110064105,0.004466246385418177,0.0052855742300652285,0.004341939775771043,-0.01976240632181295,-0.01976240632181295,0.02228631999715274,0.0018904566617553768,0.014928407619405176,0.008506596043840242,0.0050320447569997245,-0.01368851691511551,-0.0011661272185248526,-0.010929413341982384,-0.005791659496530521,-0.005791659496530521,-0.004841812582432123,-0.020740000173381394,-0.02735565451398717,-0.004552353106210831,0.007310809901427966,-0.0070373899653373515,-0.012990761800486302,-0.012990761800486302,0.002754045878763163,-0.007615262551333521,-0.007615262551333521,0.0019384502606961725
29,0.001432817643837115,-0.0032429745071159894,-0.0030302081983287167,0.0042990946840093785,-0.0010261484789522355,0.001412351116941547,0.001671445330889672,0.0013730419154717327,-0.00624942160226395,-0.00624942160226395,0.007047553185435981,0.0005978148868985384,0.004720776991673254,0.002690021863351239,0.0015912722720027724,-0.004328689124150685,-0.00036876180520552856,-0.003456183965009721,-0.0018314835441180573,-0.0018314835441180573,-0.0015311155764147321,-0.006558563922017229,-0.008650617514886588,-0.0014395804528968504,0.0023118810829023425,-0.0022254181073279506,-0.004108039583024666,-0.004108039583024666,0.0008709057757491489,-0.0024081574642398824,-0.0024081574642398824,0.0006129917954746854
30,0.0007770544686205845,-0.0017587498613072352,-0.0016433611293732364,0.002331511445019758,-0.0005565071483225538,0.0007659549359970661,0.0009064685021218741,0.0007446365283187327,-0.0033892247232023063,-0.0033892247232023063,0.003822072347544887,0.00032421064276426555,0.0025602007851586567,0.001458869185897454,0.0008629885561992397,-0.002347561283641626,-0.00019998916807317655,-0.001874378924587668,-0.0009932614092821638,-0.0009932614092821638,-0.0008303640074123082,-0.0035568806855902934,-0.0046914560447960845,-0.0007807221167842506,0.0012537935543407304,-0.001206902422151443,-0.002227897268706761,-0.002227897268706761,0.0004723149716254442,-0.0013060067530424394,-0.0013060067530424394,0.00033244147707852284
31,0.0025299060576143956,-0.005726074693127209,-0.00535039619993419,0.0075908513062459835,-0.0018118560055980226,0.0024937685975586475,0.0029512476244115075,0.002424360890760573,-0.011034516245775165,-0.011034516245775165,0.012443766010199378,0.0010555533777811246,0.008335409854318219,0.004749733950080563,0.0028096871765709184,-0.007643105794950242,-0.0006511175576452879,-0.006102535648494515,-0.0032338248573466986,-0.0032338248573466986,-0.0027034693412246657,-0.011580364512491323,-0.015274274257544584,-0.002541847054907603,0.004082056067131822,-0.003929389601440335,-0.007253507988763555,-0.007253507988763555,0.0015377461375884998,-0.004252049926014472,-0.004252049926014472,0.0010823510328127413
32,0.0006019038032127219,-0.0013623217845975047,-0.001272942057173417,0.0018059809996107087,-0.0004310685834997119,0.0005933061422123421,0.0007021474825159179,0.0005767929746312201,-0.002625282181903384,-0.002625282181903384,0.002960564510008254,0.0002511324840178392,0.001983123000773291,0.0011300352122552016,0.0006684680612254758,-0.0018184131511490317,-0.0001549109434738603,-0.0014518876718820045,-0.0007693769793160705,-0.0007693769793160705,-0.0006431971943995981,-0.002755147931947611,-0.0036339862261918787,-0.0006047447512642387,0.0009711843111087834,-0.0009348625962980123,-0.0017257218037524508,-0.0017257218037524508,0.00036585360385392956,-0.0010116284809135276,-0.0010116284809135276,0.00025750806086268885
33,0.0010989209682258476,-0.0024872479066824983,-0.0023240635970363873,0.003297255106375049,-0.0007870199567153336,0.0010832238586536516,0.0012819400495647823,0.001053075077386741,-0.004793087569482873,-0.004793087569482873,0.005405226550269161,0.00045850308806294287,0.0036206706727695665,0.002063152588424376,0.0012204501203497344,-0.003319953005827939,-0.0002828273938168066,-0.002650772096178136,-0.0014046837559886483,-0.0014046837559886483,-0.00117431204098895,-0.005030188905304705,-0.006634720765827836,-0.0011041078060009377,0.0017731318489646504,-0.0017068177738675063,-0.0031507225329790614,-0.0031507225329790614,0.0006679542385845682,-0.0018469724627034577,-0.0018469724627034577,0.0004701432455797771
34,0.0004914523973705787,-0.0011123310792472488,-0.0010393528374012348,0.0014745773114025903,-0.00035196602457289526,0.00048443243655984326,0.000573301018781263,0.0004709494916895199,-0.0021435339254946,-0.0021435339254946,0.0024172908000377074,0.0002050488145604509,0.0016192131496905468,0.0009226698871343151,0.000545801886449959,-0.0014847281206272188,-0.00012648425569468844,-0.0011854613199827851,-0.000628193673056072,-0.000628193673056072,-0.0005251683100895722,-0.002249568866385319,-0.0029671373288241163,-0.0004937720217412407,0.0007929686694709729,-0.0007633121135145224,-0.0014090459523963057,-0.0014090459523963057,0.0002987182166668328,-0.0008259911958350291,-0.0008259911958350291,0.00021025445125575745
35,0.0006019038032127152,-0.00136232178459752,-0.0012729420571734329,0.001805980999610713,-0.00043106858349972374,0.0005933061422123993,0.0007021474825159231,0.0005767929746312302,-0.0026252821819033926,-0.0026252821819033926,0.0029605645100082515,0.00025113248401784186,0.001983123000773322,0.0011300352122552027,0.0006684680612254474,-0.0018184131511490486,-0.0001549109434738506,-0.0014518876718820305,-0.0007693769793160634,-0.0007693769793160634,-0.0006431971943995826,-0.00275514793194761,-0.003633986226191874,-0.0006047447512642422,0.0009711843111087701,-0.0009348625962979935,-0.00172572180375245,-0.00172572180375245,0.00036585360385395276,-0.0010116284809135528,-0.0010116284809135528,0.00025750806086274235
36,0.0008512205217473548,-0.0019266139440941305,-0.0018002119213697755,0.002554042823037602,-0.0006096230370983099,0.0008390615929560376,0.0009929864925601725,0.0008157084474050125,-0.0037127096667041995,-0.0037127096667041995,0.004186870482334147,0.00035515496485050374,0.002804559443547637,0.0015981111231304817,0.0009453565981982882,-0.002571624540352564,-0.00021907715722072359,-0.0020532792366178506,-0.0010880633587264173,-0.0010880633587264173,-0.0009096181956002358,-0.0038963675717044914,-0.005139232606557534,-0.0008552382290118606,0.0013734620243339827,-0.0013220953626399484,-0.0024405391797496746,-0.0024405391797496746,0.0005173951284133116,-0.0014306587177908324,-0.0014306587177908324,0.00036417139209248754
37,0.0009829047947411556,-0.0022246621584944616,-0.0020787056748024367,0.002949154622805183,-0.0007039320491457894,0.0009688648731196862,0.0011466020375625325,0.0009418989833790647,-0.004287067850989189,-0.004287067850989189,0.004834581600075403,0.00041009762912091026,0.003238426299381087,0.0018453397742686374,0.001091603772899929,-0.0029694562412544263,-0.0002529685113893933,-0.0023709226399655716,-0.0012563873461121382,-0.0012563873461121382,-0.0010503366201791353,-0.004499137732770623,-0.005934274657648207,-0.0009875440434824834,0.0015859373389419103,-0.0015266242270290506,-0.0028180919047926085,-0.0028180919047926085,0.0005974364333336761,-0.0016519823916700538,-0.0016519823916700538,0.0004205089025115143
38,0.0010425279684333683,-0.002359610547180765,-0.002204800318115598,0.0031280508488297247,-0.0007466326881682449,0.0010276363827544932,0.0012161551141241119,0.000999034737510104,-0.004547122123261955,-0.004547122123261955,0.005127848150419585,0.0004349742217499208,0.0034348697949978277,0.0019572784019678984,0.00115782064527955,-0.0031495839669415633,-0.0002683136247451383,-0.0025147432145825317,-0.0013326000183493,-0.0013326000183493,-0.0011140502199858376,-0.004772056200501572,-0.006294248777769831,-0.0010474486348003114,0.001682140570354148,-0.0016192295148838769,-0.0029890378438286493,-0.0029890378438286493,0.0006336770300072089,-0.0017521919273259716,-0.0017521919273259716,0.0004460170447727444
39,0.0013458978198992832,-0.0030462441175888883,-0.002846384971258214,0.004038296281202565,-0.0009638986556699505,0.001326672865455068,0.0015700495011359596,0.0012897483002197346,-0.00587030941885494,-0.00587030941885494,0.006620023496151804,0.0005615493056222779,0.004434397837472497,0.00252683555157104,0.0014947400256875938,-0.004066095417148896,-0.00034639140006618226,-0.003246519530022132,-0.0017203792260741708,-0.0017203792260741708,-0.0014382326496146349,-0.006160698063902834,-0.008125840231062944,-0.0013522503728630505,0.002171634138320517,-0.0020904163149442607,-0.0038588312634440375,-0.0038588312634440375,0.0008180735280306996,-0.002262070051297548,-0.002262070051297548,0.000575805528843232
40,0.0004914523973705725,-0.0011123310792472373,-0.0010393528374012077,0.0014745773114025918,-0.0003519660245728883,0.0004844324365598361,0.000573301018781273,0.0004709494916895298,-0.0021435339254946024,-0.0021435339254946024,0.0024172908000377113,0.0002050488145604622,0.0016192131496905395,0.0009226698871343134,0.000545801886449963,-0.0014847281206272034,-0.00012648425569468586,-0.0011854613199827739,-0.0006281936730560671,-0.0006281936730560671,-0.0005251683100895616,-0.0022495688663853146,-0.002967137328824118,-0.0004937720217412498,0.0007929686694709653,-0.0007633121135145231,-0.0014090459523962984,-0.0014090459523962984,0.0002987182166668393,-0.0008259911958350184,-0.0008259911958350184,0.0002102544512557515
41,0.0006950186456222403,-0.0015730736981205398,-0.0014698668787437525,0.00208536723255319,-0.0004977551254455329,0.0006850909218363671,0.0008107700760827754,0.0006660231583400579,-0.003031414748841303,-0.003031414748841303,0.0034185654336130245,0.00028998281449992295,0.0022899131966652346,0.0013048522679785844,0.0007718804301863596,-0.002099722644627723,-0.00017887574983009832,-0.0016764954763883657,-0.0008884000122328623,-0.0008884000122328623,-0.000742700146657219,-0.003181370800334387,-0.00419616585184653,-0.0006982990898668491,0.0011214270469027717,-0.001079486343255914,-0.0019926918958857653,-0.0019926918958857653,0.00042245135333815015,-0.0011681279515506615,-0.0011681279515506615,0.0002973446965151984
