item_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
285,-0.11005885686992799,-0.1088509200801305,-0.0430222992042875,0.020527755603468346,-0.08149299293287396,0.2368508352636319,-0.17731753996731148,0.025772624753827956,-0.008013936694045777,-0.008013936694045777,-0.028145871720026295,-0.05810949627992485,0.06978536068111597,0.14526183549222735,-0.588357166700922,-0.09025527465235832,0.0849264586748802,0.05703246789869268,0.0795284698483981,0.0795284698483981,0.12604441289438614,0.28201479955263226,-0.030034557042762377,0.044486196146689354,-0.016890989457418445,0.22331966729644206,0.03692160695510385,0.03692160695510385,0.16688040207199742,-0.09973217424227152,-0.09973217424227152,0.21449754509597238
286,-0.10627992279468906,-0.0762372485813267,-0.03720423940862907,0.01626114216190242,-0.019954595088112224,0.022161694649434235,0.05662674519020686,-0.03342572311360294,-0.009948754780897294,-0.009948754780897294,0.0026501320183795647,0.007838392964292078,0.05321488490122066,-0.11564778008414012,0.012374506295718674,-0.031257215393805576,0.06221383408335644,0.003056641842998317,0.021435707727343243,0.021435707727343243,0.0676463894216888,-0.18786980082208662,-0.06535615637370264,0.027644725744308943,-0.029921235167550884,-0.09197447401067839,-0.036923473812198994,-0.036923473812198994,0.06373427886257693,-0.11008081155586914,-0.11008081155586914,-0.06063417487324932
22,0.005071731594914775,-0.011479127396279636,-0.01072600042631858,0.015217466390230623,-0.0036322484470797203,0.004999286415627157,0.005916399850537996,0.004860143992358631,-0.022121020861569182,-0.022121020861569182,0.024946159974479985,0.0021160799232441577,0.016710091423146934,0.009521845947425488,0.0056326120024704366,-0.015322221561095473,-0.001305302811214808,-0.012233822977106198,-0.006482885659751158,-0.006482885659751158,-0.005419675893697674,-0.023215289121847667,-0.030620512215552613,-0.005095669848694791,0.008183344462761609,-0.00787729225374738,-0.014541190385254185,-0.014541190385254185,0.003082737261129776,-0.008524133094988463,-0.008524133094988463,0.002169801488629703
287,-0.06308790659897502,0.03229102013253798,0.02571659136936217,0.02672517962621357,0.006296605473881713,0.03214997442717973,0.025243756756065265,-0.023471523527869336,0.006580777154331525,0.006580777154331525,-0.049269836889222686,-0.03788311076895373,0.08239113768701097,0.07561497967535032,0.01810649714679881,-0.2239067210275491,-0.1903038331160403,-0.2755928148795712,0.027815462467959264,0.027815462467959264,-0.060059792369175885,0.044539588694401465,0.10696218628970643,0.0472994828099228,0.012106332878534633,-0.17212895664942332,-0.03238505399832721,-0.03238505399832721,-0.018242703257799364,-0.04696013063834951,-0.04696013063834951,0.025411429487066015
123,0.0014328176438371085,-0.0032429745071160133,-0.0030302081983287054,0.004299094684009425,-0.0010261484789522433,0.0014123511169415802,0.0016714453308896964,0.0013730419154717385,-0.0062494216022639494,-0.0062494216022639494,0.007047553185435971,0.0005978148868985338,0.0047207769916732525,0.0026900218633512515,0.0015912722720027813,-0.0043286891241506855,-0.00036876180520554027,-0.0034561839650096935,-0.001831483544118049,-0.001831483544118049,-0.0015311155764147306,-0.006558563922017233,-0.008650617514886579,-0.001439580452896842,0.002311881082902336,-0.002225418107327952,-0.00410803958302466,-0.00410803958302466,0.0008709057757491532,-0.0024081574642398945,-0.0024081574642398945,0.0006129917954747169
288,0.0003475093228111193,-0.0007865368490602711,-0.0007349334393718775,0.0010426836162765968,-0.000248877562722762,0.00034254546091818625,0.0004053850380413893,0.00033301157917002083,-0.0015157073744206469,-0.0015157073744206469,0.0017092827168065116,0.00014499140724995904,0.0011449565983326117,0.0006524261339892946,0.00038594021509317947,-0.0010498613223138649,-8.943787491505312e-05,-0.0008382477381941848,-0.0004442000061164313,-0.0004442000061164313,-0.00037135007332861055,-0.0015906854001671946,-0.0020980829259232645,-0.00034914954493342183,0.0005607135234513923,-0.0005397431716279573,-0.000996345947942884,-0.000996345947942884,0.00021122567666907532,-0.0005840639757753332,-0.0005840639757753332,0.00014867234825760199
38,0.0018713949753535871,-0.004235630559073832,-0.003957737693291747,0.005615023115348434,-0.0013402466920599996,0.0018446637609802676,0.002183065240199345,0.0017933222365146759,-0.008162334010644312,-0.008162334010644312,0.009204769131989707,0.0007808026236594005,0.006165779979037208,0.003513422256013986,0.0020783516639776897,-0.005653676245296296,-0.0004816376964173995,-0.0045141022193834,-0.002392090240267126,-0.002392090240267126,-0.0019997813460160565,-0.008566103036203034,-0.011298522335131771,-0.001880227841802506,0.0030195347333748365,-0.0029066059327420243,-0.005365487134593072,-0.005365487134593072,0.0011374850803614607,-0.0031452807674603725,-0.0031452807674603725,0.0008006250976308638
383,-0.017638366170482804,0.0019379405635742062,0.0010044066682978626,0.005125877190086289,0.002103362195275909,-0.0019177328466512668,0.0021562882618509282,-0.004129315977592159,0.0010052946871007416,0.0010052946871007416,-0.00029069026690386465,0.0010141233444966719,-0.0009220764995074828,0.008928324933922347,0.010612300276607395,0.004979373364385586,-0.013555788811755575,0.003481917017635483,-0.007201920782245442,-0.007201920782245442,-0.00037990660287015745,0.008705955350350767,0.0054075922066155946,-0.0029128328995541367,0.008286673331794942,-0.01578614033443517,-0.007228564543565601,-0.007228564543565601,0.00043555277853970744,0.0065361011361838,0.0065361011361838,0.006752198002275691
81,0.0012038076064254265,-0.0027246435691950445,-0.0025458841143468653,0.00361196199922142,-0.0008621371669994601,0.001186612284424795,0.0014042949650318612,0.001153585949262446,-0.005250564363806776,-0.005250564363806776,0.0059211290200165065,0.0005022649680356865,0.003966246001546628,0.002260070424510401,0.0013369361224508903,-0.003636826302298087,-0.00030982188694770593,-0.0029037753437640332,-0.0015387539586321217,-0.0015387539586321217,-0.0012863943887991673,-0.005510295863895222,-0.007267972452383741,-0.0012094895025284878,0.0019423686222175517,-0.0018697251925959802,-0.003451443607504895,-0.003451443607504895,0.0007317072077079011,-0.002023256961827096,-0.002023256961827096,0.0005150161217254833
193,0.0010989209682258463,-0.0024872479066825257,-0.0023240635970364037,0.0032972551063750674,-0.0007870199567153408,0.0010832238586536461,0.001281940049564785,0.0010530750773867469,-0.004793087569482871,-0.004793087569482871,0.005405226550269159,0.0004585030880629308,0.0036206706727695925,0.0020631525884243812,0.0012204501203497422,-0.0033199530058279493,-0.0002828273938168033,-0.0026507720961781297,-0.0014046837559886487,-0.0014046837559886487,-0.0011743120409889636,-0.00503018890530471,-0.006634720765827849,-0.0011041078060009257,0.001773131848964634,-0.0017068177738675178,-0.0031507225329790653,-0.0031507225329790653,0.0006679542385845533,-0.0018469724627034503,-0.0018469724627034503,0.0004701432455797765
131,0.0018388464928693698,-0.004161961799203642,-0.0038889022215267003,0.00551736308957874,-0.0013169362757365843,0.00181258020464701,0.0021450959917679205,0.001762131644377529,-0.008020369546127382,-0.008020369546127382,0.009044673977941757,0.0007672224116493717,0.006058540842301102,0.0034523145987499977,0.0020422036601506406,-0.005555343939895822,-0.0004732607496306406,-0.004435590104648355,-0.0023504854971148933,-0.0023504854971148933,-0.001964999886746237,-0.008417115965967307,-0.011102011303967417,-0.0018475257325304255,0.0029670170796063525,-0.0028560524079456555,-0.005272167196087561,-0.005272167196087561,0.0011177012219553933,-0.003090576059306366,-0.003090576059306366,0.0007867001206431751
291,0.14424944318919908,0.12215884009251855,0.07625510699260155,-0.24677706242390485,0.0007817287443326636,-0.09829769837091043,-0.17418816932242537,0.052962568746904845,0.04344741695870526,0.04344741695870526,0.06066294495075264,-0.02795155083647127,-0.07197693824335852,0.028756588968739755,0.04069102689785165,0.33776312052484747,0.0009434433935471015,-0.14982457058549115,-0.12577199863190425,-0.12577199863190425,-0.04031857210455402,0.059801386109628256,-0.11798087017395423,0.037990117632906904,-0.0507826838196719,-0.05562929779979914,-0.0831696284247436,-0.0831696284247436,-0.016830474422552647,-0.030565494447636402,-0.030565494447636402,-0.09973444743212645
113,0.0018713949753535798,-0.0042356305590738365,-0.0039577376932917714,0.0056150231153484454,-0.001340246692060008,0.0018446637609802594,0.0021830652401993527,0.00179332223651469,-0.008162334010644328,-0.008162334010644328,0.009204769131989676,0.0007808026236593667,0.006165779979037226,0.0035134222560139964,0.0020783516639777,-0.005653676245296302,-0.000481637696417383,-0.004514102219383378,-0.002392090240267127,-0.002392090240267127,-0.0019997813460160842,-0.008566103036203039,-0.011298522335131756,-0.0018802278418024742,0.0030195347333748287,-0.0029066059327420295,-0.005365487134593084,-0.005365487134593084,0.0011374850803614373,-0.0031452807674603625,-0.0031452807674603625,0.0008006250976308543
384,-0.002986149824724036,0.004459967775662706,0.0019084402666109382,0.0016176828066241378,0.00351920949200112,-0.0003764108178038865,-0.0012702705677074173,0.0026236799085761807,0.00042636859312158325,0.00042636859312158325,0.0028137141022746746,-0.0017125534183392154,-0.0027080979520982644,0.012799926159774008,-0.0012539004875316109,0.0022590671670951325,0.007301437390412321,-0.0002919914301601261,-0.0016000500326579785,-0.0016000500326579785,0.002965716138248682,0.0025834954034539056,-0.0034792619259989416,0.0017272421518647965,-0.0018375169150112666,0.004666519615938365,0.008651722866570179,0.008651722866570179,-0.0007614723668992686,0.0038467258971247725,0.0038467258971247725,-0.00018131635414297867
72,0.0036940747727668777,-0.008361001392599552,-0.007812449623177619,0.011083878877569628,-0.0026456047812609147,0.003641308197050728,0.004309302064680972,0.0035399616439063283,-0.016112190399528697,-0.016112190399528697,0.018169924514840532,0.001541279800660712,0.01217105558952832,0.006935384936345005,0.00410260076143864,-0.011160178939346779,-0.0009507376515280819,-0.008910695684199181,-0.004721910835035268,-0.004721910835035268,-0.003947505427052857,-0.016909217745965436,-0.022302927429773328,-0.0037115105730922836,0.0059604665134605495,-0.005737548615833054,-0.010591302706560187,-0.010591302706560187,0.0022453597423857897,-0.006208685226457293,-0.006208685226457293,0.0015804087402999818
100,0.0012038076064254492,-0.002724643569195044,-0.0025458841143468558,0.0036119619992214308,-0.0008621371669994516,0.0011866122844247531,0.0014042949650318382,0.0011535859492624464,-0.0052505643638067635,-0.0052505643638067635,0.005921129020016502,0.0005022649680356707,0.0039662460015466175,0.0022600704245104115,0.0013369361224509083,-0.0036368263022981025,-0.00030982188694771514,-0.0029037753437640376,-0.0015387539586321256,-0.0015387539586321256,-0.0012863943887991684,-0.005510295863895205,-0.007267972452383749,-0.00120948950252847,0.0019423686222175456,-0.0018697251925959965,-0.0034514436075048977,-0.0034514436075048977,0.0007317072077078903,-0.002023256961827084,-0.002023256961827084,0.0005150161217254442
292,0.11651095496819017,0.04957325720819361,-0.06005963230217669,-0.1061301542235921,0.06730308642093198,-0.06812735971662977,-0.06936731829296411,-0.006611300584325031,0.026141577754038164,0.026141577754038164,0.03603521535849273,0.015427448513582073,-0.07388198983987405,0.01954821663175882,-0.028794538835590647,-0.007409505705637743,0.08418820872280007,-0.017372092663655213,0.005861246328703186,0.005861246328703186,-0.055428631138527286,-0.02806659727753898,-0.04817583608346425,-0.023906984281855795,-0.007552891074218666,-0.016180815570476455,-0.03253646790141188,-0.03253646790141188,-0.05490280647710353,0.02082742618477711,0.02082742618477711,-0.07688460554503788
423,0.0011525580349149764,-0.0026086476121213132,-0.002437498464281929,0.0034581903302403827,-0.0008254334942895432,0.00113609476750496,0.0013445100668072324,0.0011044744589506978,-0.005027032652928009,-0.005027032652928009,0.005669049432286523,0.00048088209567374694,0.0037973914379109434,0.0021638526898646463,0.0012800188849731295,-0.0034819960880214363,-0.0002966318731399629,-0.002780153228954119,-0.001473244752161769,-0.001473244752161769,-0.0012316288591019725,-0.005275706631850903,-0.006958553844338496,-0.0011579980362675124,0.0018596763721664006,-0.0017901255834463204,-0.003304505670717506,-0.003304505670717506,0.0007005563156002349,-0.001937121061209991,-0.001937121061209991,0.0004930903958715039
34,0.0022787710209557395,-0.005157667034810933,-0.00481928084813494,0.006837333714030666,-0.0016319993176326251,0.0022462208017496686,0.0026582874656282318,0.002183702958288129,-0.009939157928594589,-0.009939157928594589,0.01120851633611062,0.0009507722395936464,0.007507982506560037,0.004278244265282844,0.0025307792345294015,-0.006884401080115514,-0.0005864833664996454,-0.005496758011343504,-0.0029128142326030745,-0.0029128142326030745,-0.0024351052768474012,-0.010430821723101101,-0.013758049805629472,-0.002289526676688941,0.003676844459777287,-0.003539332666862102,-0.00653347730257285,-0.00653347730257285,0.0013850993895115436,-0.0038299636154061427,-0.0038299636154061427,0.0009749097839628163
425,-0.036730223247179346,0.005959977127912017,-0.054096751466402755,0.016512087621272944,0.003035533164560679,0.01129411719103806,0.025727855624810263,-0.030644818127282158,0.003662084822757335,0.003662084822757335,-0.10278437260531473,-0.11769075967407505,0.058571693690783626,0.04976219316158275,0.0017797275109766645,0.08635894655808887,-0.13344138546623532,-0.013530896202321837,-0.09233734898994675,-0.09233734898994675,-0.030814124872428884,0.002634142770487099,0.012418455617569171,0.11340175897859647,0.025068735830905277,0.09327453581041974,-0.029675551116159382,-0.029675551116159382,-0.0188243206607001,-0.05216467017064455,-0.05216467017064455,0.025313570730548036
349,0.0004914523973705726,-0.0011123310792472334,-0.0010393528374012184,0.0014745773114025866,-0.0003519660245728901,0.00048443243655984,0.0005733010187812673,0.00047094949168952446,-0.002143533925494593,-0.002143533925494593,0.0024172908000377052,0.00020504881456045532,0.0016192131496905432,0.000922669887134318,0.0005458018864499605,-0.0014847281206272123,-0.0001264842556946894,-0.0011854613199827784,-0.000628193673056067,-0.000628193673056067,-0.0005251683100895666,-0.0022495688663853133,-0.002967137328824109,-0.0004937720217412424,0.0007929686694709625,-0.0007633121135145199,-0.001409045952396298,-0.001409045952396298,0.000298718216666835,-0.0008259911958350233,-0.0008259911958350233,0.00021025445125575533
156,0.0008512205217473698,-0.0019266139440941353,-0.0018002119213697656,0.0025540428230375776,-0.0006096230370982746,0.0008390615929560303,0.000992986492560147,0.000815708447405001,-0.003712709666704201,-0.003712709666704201,0.0041868704823341246,0.00035515496485048634,0.0028045594435476447,0.0015981111231304667,0.0009453565981982637,-0.002571624540352597,-0.00021907715722073147,-0.0020532792366178398,-0.0010880633587264173,-0.0010880633587264173,-0.0009096181956002264,-0.003896367571704494,-0.005139232606557566,-0.0008552382290118438,0.0013734620243339983,-0.0013220953626399419,-0.002440539179749678,-0.002440539179749678,0.0005173951284133207,-0.0014306587177908366,-0.0014306587177908366,0.0003641713920924806
119,0.001996289075144482,-0.004518310203237343,-0.004221871183507393,0.005989761354219708,-0.0014296927503786036,0.0019677738595317734,0.00232875974699799,0.0019130058785647509,-0.008707075966179088,-0.008707075966179088,0.009819081647339741,0.000832912222157117,0.0065772749066887615,0.0037479027989401528,0.0022170577434211056,-0.006030994136209245,-0.0005137814754227441,-0.004815366645375301,-0.002551734762728398,-0.002551734762728398,-0.0021332437600327073,-0.009137791932193814,-0.012052568805598013,-0.0020057114338803052,0.00322105396222759,-0.0031005884624579288,-0.005723571715582209,-0.005723571715582209,0.0012133991321828692,-0.003355192098427445,-0.003355192098427445,0.0008540576183737301
279,0.0006019038032127139,-0.0013623217845975238,-0.001272942057173436,0.0018059809996107139,-0.00043106858349973003,0.0005933061422123971,0.00070214748251593,0.0005767929746312277,-0.00262528218190339,-0.00262528218190339,0.0029605645100082476,0.0002511324840178392,0.0019831230007733196,0.0011300352122552034,0.0006684680612254473,-0.0018184131511490493,-0.00015491094347385202,-0.0014518876718820127,-0.0007693769793160627,-0.0007693769793160627,-0.0006431971943995817,-0.0027551479319476106,-0.0036339862261918674,-0.0006047447512642399,0.0009711843111087708,-0.0009348625962979908,-0.0017257218037524484,-0.0017257218037524484,0.0003658536038539525,-0.0010116284809135489,-0.0010116284809135489,0.0002575080608627414
76,0.009798284028609936,-0.022176991925621226,-0.02072199537795639,0.029399240692627622,-0.0070172881354067605,0.009658324247639584,0.01143013289988005,0.009389509355112347,-0.04273649765334253,-0.04273649765334253,0.04819449852160412,0.004088140653179122,0.03228290354958797,0.018395640487577993,0.010881871642911557,-0.029601621457143786,-0.002521767457183674,-0.023635018936255858,-0.012524549817055149,-0.012524549817055149,-0.010470491735545305,-0.044850558899890064,-0.059157009824875,-0.009844531312263356,0.015809735166286486,-0.015218460487138768,-0.028092715642063556,-0.028092715642063556,0.005955665181575148,-0.016468118550696458,-0.016468118550696458,0.00419192752483406
114,0.0021138166877247805,-0.004784316874162635,-0.004470425587274461,0.006342396832043127,-0.0015138631131619564,0.002083622694596867,0.0024658609197416915,0.0020256303559308634,-0.009219688024022598,-0.009219688024022598,0.010397160863477015,0.000881948299235284,0.006964499095155299,0.003968553241617466,0.0023475826793040097,-0.006386057113380089,-0.0005440293543228142,-0.005098861932994758,-0.0027019631531632646,-0.0027019631531632646,-0.0022588343116667887,-0.009675761549629434,-0.012762140207264508,-0.0021237937693917163,0.0034106872106815923,-0.0032831295403628297,-0.006060535799361424,-0.006060535799361424,0.0012848356314795145,-0.0035527224671431873,-0.0035527224671431873,0.0009043385892727869
115,0.0012529626820972578,-0.002835898939328686,-0.0026498401997084244,0.003759449242571469,-0.0008973408137094198,0.0012350652235179737,0.0014616365409641577,0.001200690324020764,-0.005464960657072553,-0.005464960657072553,0.006162906479710277,0.0005227739533413915,0.004128199723469062,0.002352355879551162,0.0013915272347820513,-0.003785328829729043,-0.0003224728439747295,-0.0030223452016008203,-0.0016015858986142,-0.0016015858986142,-0.0013389217305336085,-0.005735297773434765,-0.007564745569591857,-0.001258876587062355,0.0020216813596500623,-0.0019460716808861512,-0.0035923764034088337,-0.0035923764034088337,0.0007615850079249307,-0.0021058726128093093,-0.0021058726128093093,0.0005360457748864306
441,-0.12169240766958543,0.18168532450353422,0.2044122229893199,-0.15053485068411301,0.23509519834200976,-0.3893993520412138,-0.32617530962406116,0.2871569622920149,-0.10722960199673226,-0.10722960199673226,0.013802125205131478,0.03614743169565162,0.32340880406450945,0.03132405367472292,-0.021135632333621427,-0.08343965846542974,0.20980470511101412,0.052294094629692936,-0.06465317150362948,-0.06465317150362948,-0.06115118393694439,0.05252302389561554,-0.035643438232835264,-0.015008963356872034,-0.28677179584477624,0.0023781206420665497,-0.06599132105190501,-0.06599132105190501,-0.11260052460545006,0.15989124629873752,0.15989124629873752,-0.3708360708170078
102,0.001805711409638132,-0.004086965353792557,-0.0038188261715202555,0.0054179429988321535,-0.001293205750499156,0.0017799184266372077,0.0021064424475477793,0.00173037892389368,-0.007875846545710167,-0.007875846545710167,0.008881693530024761,0.0007533974520535567,0.005949369002319956,0.003390105636765616,0.0020054041836763356,-0.0054552394534471554,-0.0004647328304215527,-0.004355663015646052,-0.0023081309379481894,-0.0023081309379481894,-0.0019295915831987291,-0.00826544379584281,-0.010901958678575623,-0.0018142342537927542,0.0029135529333263184,-0.0028045877888939652,-0.005177165411257344,-0.005177165411257344,0.0010975608115618752,-0.0030348854427406603,-0.0030348854427406603,0.0007725241825882362
284,0.12758875801432332,-0.2999082577603265,0.3153454186950863,-0.009729298512906569,0.6407206628405043,0.18597042302173267,0.3336979673139006,-0.49208338955922903,0.011084303336064978,0.011084303336064978,0.1531139908760563,0.13477871324147878,-0.14948144277428232,-0.1101005765935359,-0.08637449704720415,0.07238782207513711,0.04622991598300756,-0.06193662961137859,0.0789028443200231,0.0789028443200231,-0.04228007328418576,-0.12607959700691304,-0.28425845247276565,-0.1317928477305085,0.5645444894446041,-0.08090853131730111,-0.010833357732361219,-0.010833357732361219,-0.03727933614453899,0.011698984186245298,0.011698984186245298,0.19379517803905064
66,0.003526834435068673,-0.007982477193061971,-0.007458759783745433,0.010582082958289364,-0.0025258313970577414,0.0034764567389732083,0.004114208793192848,0.003379698406916661,-0.01538274978740582,-0.01538274978740582,0.017347324946955536,0.001471502070049988,0.011620040363214543,0.006621402088089728,0.003916865393589015,-0.010654928718547734,-0.0009076952943250715,-0.008507285399616565,-0.004508137695288944,-0.004508137695288944,-0.0037687916269011253,-0.016143693640472155,-0.021293216109766627,-0.00354348087153062,0.005690620748589006,-0.005477794921851084,-0.010111806986991342,-0.010111806986991342,0.002143706488277655,-0.005927601957220484,-0.005927601957220484,0.0015088595411940251
167,0.0006019038032127107,-0.0013623217845975275,-0.0012729420571734413,0.0018059809996107262,-0.00043106858349973746,0.0005933061422124096,0.0007021474825159315,0.0005767929746312185,-0.0026252821819033817,-0.0026252821819033817,0.0029605645100082415,0.00025113248401783226,0.0019831230007733075,0.0011300352122552053,0.0006684680612254458,-0.0018184131511490556,-0.0001549109434738596,-0.001451887671882022,-0.0007693769793160604,-0.0007693769793160604,-0.000643197194399579,-0.0027551479319476062,-0.0036339862261918657,-0.000604744751264233,0.0009711843111087769,-0.0009348625962979879,-0.0017257218037524489,-0.0017257218037524489,0.0003658536038539569,-0.001011628480913557,-0.001011628480913557,0.00025750806086275287
116,0.0012529626820972524,-0.002835898939328676,-0.0026498401997084335,0.0037594492425714787,-0.0008973408137094198,0.0012350652235179514,0.001461636540964152,0.0012006903240207262,-0.005464960657072536,-0.005464960657072536,0.006162906479710287,0.0005227739533413941,0.004128199723469045,0.0023523558795511506,0.0013915272347820727,-0.003785328829729049,-0.00032247284397474016,-0.00302234520160083,-0.0016015858986142089,-0.0016015858986142089,-0.0013389217305336317,-0.005735297773434758,-0.007564745569591862,-0.0012588765870623585,0.0020216813596500953,-0.0019460716808861697,-0.0035923764034088423,-0.0035923764034088423,0.0007615850079249092,-0.0021058726128093033,-0.0021058726128093033,0.0005360457748864103
